id,category_id,question_id,question_number,question_text,check_box,block_number,block_text,option_code,option_text,response_message,companion_advice,tone_tag,next_question_id,site
874,3,3_19,19,What do you wish your parents did differently to support you?,TRUE,2,Household,B,B. Trust that I’m trying—even if I don’t do things their way.,"B. You’re trying. It may not look familiar to them, but it matters to you—and that should count.","Try writing down what you are proud of lately—even if they don’t notice it yet. Try to say something capmly like “Even if it doesn’t look like it, I’m trying. I’d like some trust, even if you don’t totally get it.”",connection-seeking,,youth
875,3,3_19,19,What do you wish your parents did differently to support you?,TRUE,2,Household,C,C. Stop comparing me to other kids or my siblings.,C. Comparing doesn’t push you forward—it pushes you away. You just want to be seen for who you are.,"You deserve to be seen for your own story. Try telling someone, “That felt like a comparison—even if you didn’t mean it. Conparison makes me shut down. I want to be seen for who I am, not who I’m not.""",quiet-loyalty,,youth
876,3,3_19,19,What do you wish your parents did differently to support you?,TRUE,2,Household,OTHER,Other,,,,,youth
877,4,4_1,1,"Did you know many teens have tried AI for school or learning?
Have you used the following AI tools?",TRUE,1,"AI & Me: Use It, Build It, or Stop it",A,A. ChatGPT,,,,,youth
878,4,4_1,1,Have you used the following AI tools?,TRUE,1,"AI & Me: Use It, Build It, or Stop it",B,B. Claude,,,,,youth
879,4,4_1,1,Have you used the following AI tools?,TRUE,1,"AI & Me: Use It, Build It, or Stop it",C,C. DeepSeek,,,,,youth
880,4,4_1,1,Have you used the following AI tools?,TRUE,1,"AI & Me: Use It, Build It, or Stop it",D,D. Gemini,,,,,youth
881,4,4_1,1,Have you used the following AI tools?,TRUE,1,"AI & Me: Use It, Build It, or Stop it",E,D. Suno,,,,,youth
882,4,4_1,1,Have you used the following AI tools?,TRUE,1,"AI & Me: Use It, Build It, or Stop it",F,E. Midjourney,,,,,youth
883,4,4_1,1,Have you used the following AI tools?,TRUE,1,"AI & Me: Use It, Build It, or Stop it",G,I haven't used any of these yet. ,It's never too late to start. ,,,,youth
884,4,4_1,1,Have you used the following AI tools?,TRUE,1,"AI & Me: Use It, Build It, or Stop it",OTHER,Other ,,,,,youth
885,4,4_2,2,What did you use them for? ,TRUE,1,"AI & Me: Use It, Build It, or Stop it",A,"A. School work (homework, essays, studying, etc.)",,,,,youth
886,4,4_2,2,What did you use them for? ,TRUE,1,"AI & Me: Use It, Build It, or Stop it",B,"B. Fun or creative stuff (songs, stories, images, etc.)",,,,,youth
887,4,4_2,2,What did you use them for? ,TRUE,1,"AI & Me: Use It, Build It, or Stop it",C,"C. Preparing or running a business (products, pitches, content, etc.)",,,,,youth
888,4,4_2,2,What did you use them for? ,TRUE,1,"AI & Me: Use It, Build It, or Stop it",D,D. I haven’t used any AI tools yet,D. It's never too late to start. ,,,,youth
889,4,4_2,2,What did you use them for? ,TRUE,1,"AI & Me: Use It, Build It, or Stop it",OTHER,Other,,,,,youth
890,4,4_3,3,What’s stopping you from using AI more?,FALSE,1,"AI & Me: Use It, Build It, or Stop it",A,A. I don’t really know what it’s for,A. It's time for humans like you to shine. Be creative. Dream big. ,You don’t need all the answers—just one idea worth testing.,,,youth
891,4,4_3,3,What’s stopping you from using AI more?,FALSE,1,"AI & Me: Use It, Build It, or Stop it",B,B. I’m not sure how to start,B. Ask ChatGPT. ,The best way to learn it… is to use it. Try one question. Then another.,,,youth
892,4,4_3,3,What’s stopping you from using AI more?,FALSE,1,"AI & Me: Use It, Build It, or Stop it",C,C. I’m not allowed to use it,"C. Yes, many adults have fear about AI. ",Totally valid. But your time will come. Keep your curiosity safe and ready.,,,youth
893,4,4_3,3,What’s stopping you from using AI more?,FALSE,1,"AI & Me: Use It, Build It, or Stop it",D,D. I don’t think it’s that useful,"D, Fair. It’s not magic.","But it can help with research, writing, ideas—even finding your voice.",,,youth
894,4,4_3,3,What’s stopping you from using AI more?,FALSE,1,"AI & Me: Use It, Build It, or Stop it",OTHER,Other,,,,,youth
895,4,4_4,4,What is your plan with AI? ,FALSE,1,"AI & Me: Use It, Build It, or Stop it",A,A. Build it. ,,,,,youth
896,4,4_4,4,What is your plan with AI? ,FALSE,1,"AI & Me: Use It, Build It, or Stop it",B,B. Use it. ,,,,,youth
897,4,4_4,4,What is your plan with AI? ,FALSE,1,"AI & Me: Use It, Build It, or Stop it",C,C. Stop it. ,,,,,youth
898,4,4_4,4,What is your plan with AI? ,FALSE,1,"AI & Me: Use It, Build It, or Stop it",OTHER,Other,,,,,youth
899,4,4_5,5,"If you chose to build it or use it, which role sounds most like you?",FALSE,1,"AI & Me: Use It, Build It, or Stop it",A,"A. Build the tech — AI engineer, developer, machine learning",,,,,youth
900,4,4_5,5,"If you chose to build it or use it, which role sounds most like you?",FALSE,1,"AI & Me: Use It, Build It, or Stop it",B,"B. Understand the data — data scientist, analyst, researcher",,,,,youth
901,4,4_5,5,"If you chose to build it or use it, which role sounds most like you?",FALSE,1,"AI & Me: Use It, Build It, or Stop it",C,"C. Use AI smart — to create, write, sell, or lead",,,,,youth
902,4,4_5,5,"If you chose to build it or use it, which role sounds most like you?",FALSE,1,"AI & Me: Use It, Build It, or Stop it",OTHER,Other ,,,,,youth
903,4,4_6,6,Should we stop AI?,FALSE,1,"AI & Me: Use It, Build It, or Stop it",A, A.  Yes—we need guardrails before it replaces more jobs.,,,,,youth
904,4,4_6,6,Should we stop AI?,FALSE,1,"AI & Me: Use It, Build It, or Stop it",B, B.  Too late. It’s already everywhere.,,,,,youth
905,4,4_6,6,Should we stop AI?,FALSE,1,"AI & Me: Use It, Build It, or Stop it",C," C.  No—Let AI generate the wealth, but for the benefit of everyone. ","You have the brains, the voice, and the stakes.
So what should the future look like? This is your moment to think bigger.",,,,youth
906,4,4_6,6,Should we stop AI?,FALSE,1,"AI & Me: Use It, Build It, or Stop it",OTHER, Other ,,,,,youth
907,4,4_7,7,"You don’t get polled—but you’ll live the outcome.
AI is changing jobs, and 41% of grads aren’t using their degrees.
What kinds of new jobs do you think could grow—knowing no one can really predict the future?",TRUE,2,"Work, Worth & the AI Economy",A," A.  STEM fields (engineering, computer science, etc.)","🟢 High demand, high salaries, lots of AI-linked growth.
🔴 Competitive. Even CS and Stats grads can struggle to land a job—it’s not a guarantee.",,,,youth
908,4,4_7,7,what new jobs could it create—and how can we get them?,TRUE,2,"Work, Worth & the AI Economy",B," B.  Healthcare (nursing, therapy, medicine, etc.)","🟢 Always needed, emotionally meaningful, steady work.
🔴 Stressful and physically demanding, long training.",,,,youth
909,4,4_7,7,what new jobs could it create—and how can we get them?,TRUE,2,"Work, Worth & the AI Economy",C," C.  Business or economics (startups, investing, economics, entrepreneurship)","🟢 Flexible skills—can lead to your own thing or leadership roles.
🔴 Crowded space—success may depend on networks or grad school.",,,,youth
910,4,4_7,7,what new jobs could it create—and how can we get them?,TRUE,2,"Work, Worth & the AI Economy",D," D.  Creative + human-based work (storytelling, design, or mental health)","🟢 Harder for AI to replace, soul-feeding, flexible paths.
🔴 Often lower pay, less job security at first.",,,,youth
911,4,4_7,7,what new jobs could it create—and how can we get them?,TRUE,2,"Work, Worth & the AI Economy",E, E.  Tech + emotion mix (teaching with AI tools or ethical AI design),"🟢 New space where humans + AI work together with empathy.
🔴 Still evolving—needs constant learning and adaptability.",,,,youth
912,4,4_7,7,what new jobs could it create—and how can we get them?,TRUE,2,"Work, Worth & the AI Economy",OTHER,Other ,,,,,youth
913,4,4_8,8,"If you could make good money without a degree, would you skip college?
No one path fits all. But asking these questions early? That’s what smart people do.",FALSE,2,"Work, Worth & the AI Economy",A, A  Yes. ,,,,,youth
914,4,4_8,8,"If you could make good money without a degree, would you skip college?",FALSE,2,"Work, Worth & the AI Economy",B, B  Maybe—but I’d feel pressure from my family,,,,,youth
915,4,4_8,8,"If you could make good money without a degree, would you skip college?",FALSE,2,"Work, Worth & the AI Economy",B, C  No—I still want the full college experience,,,,,youth
916,4,4_8,8,"If you could make good money without a degree, would you skip college?",FALSE,2,"Work, Worth & the AI Economy",OTHER,Other ,,,,,youth
917,4,4_9,9,Should you learn to weld and make $150k underwater?,FALSE,2,"Work, Worth & the AI Economy",A," A.  Honestly… yeah. $150k is real money, and I might even enjoy it.",You don’t have to love the job—just what it lets you build.,,,,youth
918,4,4_9,9,Should you learn to weld and make $150k underwater?,FALSE,2,"Work, Worth & the AI Economy",B, B.  Maybe—but only if it’s near a city. I still want a social life.,,,,,youth
919,4,4_9,9,Should you learn to weld and make $150k underwater?,FALSE,2,"Work, Worth & the AI Economy",C, C.  Nope. I don’t like the idea of dark water or working in isolation.,,,,,youth
920,4,4_9,9,Should you learn to weld and make $150k underwater?,FALSE,2,"Work, Worth & the AI Economy",D," D.  The money is tempting—but I’d rather do something I care about, even if it pays less.",,,,,youth
921,4,4_9,9,Should you learn to weld and make $150k underwater?,FALSE,2,"Work, Worth & the AI Economy",OTHER,Other ,,,,,youth
922,4,4_10,10,"Plumbing: one of the last jobs robots can’t do (yet).
Would you?",FALSE,2,"Work, Worth & the AI Economy",A, A.  Yeah—job security matters.,,,,,youth
923,4,4_10,10,"Plumbing: one of the last jobs robots can’t do (yet).
Would you?",FALSE,2,"Work, Worth & the AI Economy",B," B.  Will there be too many plumbers if that’s the only thing robots can’t do, yet?",,,,,youth
924,4,4_10,10,"Plumbing: one of the last jobs robots can’t do (yet).
Would you?",FALSE,2,"Work, Worth & the AI Economy",C," C. Respect to plumbers, but I’d rather do something less… hands-on.",,,,,youth
925,4,4_10,10,"Plumbing: one of the last jobs robots can’t do (yet).
Would you?",FALSE,2,"Work, Worth & the AI Economy",OTHER,Other ,,,,,youth
926,4,4_11,11,"Plenty of sunshine. Plenty of weeds. No robots in sight (yet).
Jobs like hand-weeding are open. Would you take one?",FALSE,2,"Work, Worth & the AI Economy",A, A  Yes—if they pay well. (Name your wage in the next question.),,,,,youth
927,4,4_11,11,"Plenty of sunshine. Plenty of weeds. No robots in sight (yet).
Jobs like hand-weeding are open. Would you take one?",FALSE,2,"Work, Worth & the AI Economy",B, B  Maybe... before being homeless.,,,,,youth
928,4,4_11,11,"Plenty of sunshine. Plenty of weeds. No robots in sight (yet).
Jobs like hand-weeding are open. Would you take one?",FALSE,2,"Work, Worth & the AI Economy",C, C  Nope. I’ve pulled weeds before. Never again.,,,,,youth
929,4,4_11,11,"Plenty of sunshine. Plenty of weeds. No robots in sight (yet).
Jobs like hand-weeding are open. Would you take one?",FALSE,2,"Work, Worth & the AI Economy",OTHER,Other ,,,,,youth
930,4,4_12,12,How much would you want to be paid per year to pull weeds?,FALSE,2,"Work, Worth & the AI Economy",A," A  $20,000–$30,000","After taxes, you will have about $1700/month. You’ll scrape by—but only with roommates and a strict budget. However, this is the market rate. ",,,,youth
931,4,4_12,12,How much would you want to be paid per year to do that job?,FALSE,2,"Work, Worth & the AI Economy",B," B  $30,001–$50,000","After taxes, you will have about $2800/month. Works in small towns. Expect basic life—nothing fancy. Save early for retirement. ",,,,youth
932,4,4_12,12,How much would you want to be paid per year to do that job?,FALSE,2,"Work, Worth & the AI Economy",C," C  $50,001–$75,000","After taxes, you will have about $4200/month. Kind of a dream rate for pulling weeds. But hey—know your worth.",,,,youth
933,4,4_13,13,"How much do you think workers like this (e.g., weeding by hand) are usually paid per year?",FALSE,2,"Work, Worth & the AI Economy",A," A.  $20,001–$30,000","Until recently, many of these jobs were done by undocumented workers—often paid $25K to $30K/year. They’re gone now. The openings are real. Meanwhile, an AI engineer might earn $250,000+ a year.",,,,youth
934,4,4_13,13,"How much do you think workers like this (e.g., weeding by hand) are usually paid per year?",FALSE,2,"Work, Worth & the AI Economy",B," B.  $30,001–$40,000","Until recently, many of these jobs were done by undocumented workers—often paid $25K to $30K/year. They’re gone now. The openings are real. Meanwhile, an AI engineer might earn $250,000+ a year.",,,,youth
935,4,4_13,13,"How much do you think workers like this (e.g., weeding by hand) are usually paid per year?",FALSE,2,"Work, Worth & the AI Economy",C," C.  Over $40,000","Until recently, many of these jobs were done by undocumented workers—often paid $25K to $30K/year. They’re gone now. The openings are real. Meanwhile, an AI engineer might earn $250,000+ a year.",,,,youth
936,4,4_14,14,"Even before AI hit the job market, over half of young adults (18–29) were still living with their parents.
If jobs stay flaky and rent keeps climbing, what’s your Plan B?",FALSE,2,"Work, Worth & the AI Economy",A,"A.  “Just until I save up…” — 6 years later, still arguing over curfew",,,,,youth
937,4,4_14,14,"If jobs stay flaky and rent keeps climbing, what’s your Plan B?",FALSE,2,"Work, Worth & the AI Economy",B,B. Homeless,,,,,youth
938,4,4_14,14,"If jobs stay flaky and rent keeps climbing, what’s your Plan B?",FALSE,2,"Work, Worth & the AI Economy",C,"C. If there’s UBI (see next question): Team up: shared rent, shared chores, shared Costco card",,,,,youth
939,4,4_14,14,"If jobs stay flaky and rent keeps climbing, what’s your Plan B?",FALSE,2,"Work, Worth & the AI Economy",D,"D. I will work very hard to get an AI job, starting today. ",D. Smart move. Tech isn’t magic—but it’s shaping the world fast.,"Start learning, stay curious, and remember: even AI needs human values behind the code.",,,youth
940,4,4_14,14,"If jobs stay flaky and rent keeps climbing, what’s your Plan B?",FALSE,2,"Work, Worth & the AI Economy",E,"E.  No plan, just vibes. ","E. Vibes are valid… until rent’s due.
Maybe vibes plus a backup plan?",,,,youth
941,4,4_14,14,"If jobs stay flaky and rent keeps climbing, what’s your Plan B?",FALSE,2,"Work, Worth & the AI Economy",OTHER,Other ,,,,,youth
942,4,4_15,15,"When AI does the work, humans still need to eat.
Should the government step in—or let it play out?
Your ideas now could shape what happens next.
This isn’t a quiz—it’s a fork in the road.",FALSE,2,"Work, Worth & the AI Economy",A,A. Tax AI and fund UBI (universal basic income).,,,,,youth
943,4,4_15,15,What should the government do if AI takes over too many jobs?,FALSE,2,"Work, Worth & the AI Economy",B,B. Do nothing. That’s the trade-off in a capitalism system—freedom with fewer safety nets.,,,,,youth
944,4,4_15,15,What should the government do if AI takes over too many jobs?,FALSE,2,"Work, Worth & the AI Economy",OTHER,Other ,,,,,youth
945,4,4_16,16,"Let’s say you got $1,000/month UBI, no strings attached.
Would it be survival? Freedom? Strategy?
What’s your real plan?",FALSE,2,"Work, Worth & the AI Economy",A,A. Hope it covers rent and food (in some places). Then… probably do nothing.,,,,,youth
946,4,4_16,16,"If you received UBI, what would you actually do with it?",FALSE,2,"Work, Worth & the AI Economy",B,"B. Pool it with others—shared living, bartering, co-ops. Take pressure off my hustle—so I can study, create, or breathe.",,,,,youth
947,4,4_16,16,"If you received UBI, what would you actually do with it?",FALSE,2,"Work, Worth & the AI Economy",C,C. Stay with my parents. Invest. Build toward something long-term.,,,,,youth
948,4,4_16,16,"If you received UBI, what would you actually do with it?",FALSE,2,"Work, Worth & the AI Economy",OTHER,Other ,,,,,youth
949,4,4_17,17,"If AI is so powerful—like, powerful enough to take everyone’s job—why can’t it earn $100K a year for everyone?",FALSE,2,"Work, Worth & the AI Economy",A," A  It’s a myth. AI is impressive, but not magic.",,,,,youth
950,4,4_17,17,"If AI is so powerful—like, powerful enough to take everyone’s job—why can’t it earn $100K a year for everyone?",FALSE,2,"Work, Worth & the AI Economy",B," B  Maybe someday… but not if we don’t make it happen.
“My World My Say” means we don’t just answer questions—we question the assumption. Here is my chance to make it happen. ",,,,,youth
951,4,4_17,17,"If AI is so powerful—like, powerful enough to take everyone’s job—why can’t it earn $100K a year for everyone?",FALSE,2,"Work, Worth & the AI Economy",OTHER, Other ,,,,,youth
952,4,4_18,18,"You grew up with AI in your pocket.
Maybe you’re the first generation to dream beyond survival.
What would you do if you had $100K/year—no strings attached?",TRUE,2,"Work, Worth & the AI Economy",A, A.  Chill. Travel. Take care of myself.,,,,,youth
953,4,4_18,18,What would you do if you had $100K/year—no strings attached?,TRUE,2,"Work, Worth & the AI Economy",B," B.  Build something—art, a business, a new idea. So AI serves a real purpose.",AI can mimic—but it can’t originate. That spark? The dream? The “what if”? That’s all you. Build the thing only you could imagine.Then let AI help make it real.,,,,youth
954,4,4_18,18,What would you do if you had $100K/year—no strings attached?,TRUE,2,"Work, Worth & the AI Economy",C, C.  Help people in need,,,,,youth
955,4,4_18,18,What would you do if you had $100K/year—no strings attached?,TRUE,2,"Work, Worth & the AI Economy",D, D.  Honestly? I don’t even know. I’ve never let myself dream that big.,,,,,youth
956,4,4_18,18,What would you do if you had $100K/year—no strings attached?,TRUE,2,"Work, Worth & the AI Economy",OTHER, Other ,,,,,youth
957,4,4_19,19,"If AI can do most of the thinking, what do you think humans are here for?",FALSE,2,"Work, Worth & the AI Economy",A,"A. Create, explore, and dream bigger—because AI handles the boring parts, so I’ll have more time. ","A. You’re seeing the opportunity, not the threat.","Let AI take the load, but don’t let it take the lead. Your ideas still matter most.",,,youth
958,4,4_19,19,"If AI can do most of the thinking, what do you think humans are here for?",FALSE,2,"Work, Worth & the AI Economy",B,"B. Focus on emotions, relationships, and what makes us human.",B. You’re tuned in to what machines can’t replace.,"Empathy, storytelling, connection—these are timeless strengths. Keep building them.",,,youth
959,4,4_19,19,"If AI can do most of the thinking, what do you think humans are here for?",FALSE,2,"Work, Worth & the AI Economy",C,"C. Honestly, I’m not sure.  It makes me feel replaceable. ",C. That feeling is real—and more common than you think.,"AI may change jobs, but it can’t replace you. Your perspective, values, and voice still matter. Especially now.",,,youth
960,4,4_19,19,"If AI can do most of the thinking, what do you think humans are here for?",FALSE,2,"Work, Worth & the AI Economy",D,D. Chill. Let AI do the work—I’ll just enjoy life. ,"D. You’re not wrong—rest is a right, not a reward.","If the world changes, so can the definition of “success.” Just don’t let ease become aimlessness. You’re still the pilot.",,,youth
961,4,4_19,19,"If AI can do most of the thinking, what do you think humans are here for?",FALSE,2,"Work, Worth & the AI Economy",OTHER,Other,,,,,youth
962,4,4_20,20,"AI might replace jobs—but it doesn’t have to replace people.
Why do you think people should work?",TRUE,2,"Work, Worth & the AI Economy",A, A.  To earn money to survive.,"Your parents had to work to live.
You might have to rethink what “work” even means if AI is so capable.",,,,youth
963,4,4_20,20,Why do you think people should work?,TRUE,2,"Work, Worth & the AI Economy",B," B.  To connect—with people, ideas, the world.",,,,,youth
964,4,4_20,20,Why do you think people should work?,TRUE,2,"Work, Worth & the AI Economy",C, C.  To contribute and to feel useful.,,,,,youth
965,4,4_20,20,Why do you think people should work?,TRUE,2,"Work, Worth & the AI Economy",D, D. Never thought about this. ,"Again, “My World My Say” means we don’t just answer questions—we question the assupmtion.",,,,youth
966,4,4_20,20,Why do you think people should work?,TRUE,2,"Work, Worth & the AI Economy",OTHER, Other ,,,,,youth
967,4,4_21,21,In a world changing fast—what do you hope your future self will thank you for?,TRUE,3,"Future Me: Real, Brave, and Still Human",A,A. Doing what scares me anyway,,,,,youth
968,4,4_21,21,In a world changing fast—what do you hope your future self will thank you for?,TRUE,3,"Future Me: Real, Brave, and Still Human",B,B. Cutting off what drained me,,,,,youth
969,4,4_21,21,In a world changing fast—what do you hope your future self will thank you for?,TRUE,3,"Future Me: Real, Brave, and Still Human",C,C. Taking time to figure myself out,,,,,youth
970,4,4_21,21,In a world changing fast—what do you hope your future self will thank you for?,TRUE,3,"Future Me: Real, Brave, and Still Human",D,D. Showing up even when I felt lost,,,,,youth
971,4,4_21,21,In a world changing fast—what do you hope your future self will thank you for?,TRUE,3,"Future Me: Real, Brave, and Still Human",OTHER,Other,,,,,youth
972,4,4_22,22,"In a tech-filled future, what still excites you most?",TRUE,3,"Future Me: Real, Brave, and Still Human",A,"A. Honestly, the future makes me kind of nervous.",A. The future can be exciting *and* overwhelming. You’re allowed to feel both—and still move forward.,List three things you *want to feel* in your future—not just where you want to be. That’s your compass.,overthinking-anxiety,,youth
973,4,4_22,22,"In a tech-filled future, what still excites you most?",TRUE,3,"Future Me: Real, Brave, and Still Human",B,B. I’ll finally get to make my own choices.,B. Having the power to choose your own path is a real kind of excitement—and a real kind of strength.,Trust yourself to build a future that fits you—not just what others expect.,Freedom,,youth
974,4,4_22,22,"In a tech-filled future, what still excites you most?",TRUE,3,"Future Me: Real, Brave, and Still Human",C,C. I might discover something I’m actually amazing at.,C. There’s something powerful about not knowing yet—and still believing you have something great inside.,Keep exploring. Your future self is already rooting for you.,Potential,,youth
975,4,4_22,22,"In a tech-filled future, what still excites you most?",TRUE,3,"Future Me: Real, Brave, and Still Human",D,"D. Making a real impact—on people, the world, something bigger than me. ",,,Adventure,,youth
976,4,4_22,22,"In a tech-filled future, what still excites you most?",TRUE,3,"Future Me: Real, Brave, and Still Human",E,E. Finally proving everyone wrong.,E. You’ve learned what to walk away from. That wisdom is already shaping your future.,Proving people wrong is powerful—but proving yourself right lasts longer. Write down 3 things you *already* know you're capable of but others don't know.,boundary-setting,,youth
977,4,4_22,22,"In a tech-filled future, what still excites you most?",TRUE,3,"Future Me: Real, Brave, and Still Human",OTHER,Other,,,,,youth
978,4,4_23,23,What’s something you secretly hope to be amazing at?,TRUE,3,"Future Me: Real, Brave, and Still Human",A,"A. Art, music, AI, or writing",,,,,youth
979,4,4_23,23,What’s something you secretly hope to be amazing at—even if AI could never do it?,TRUE,3,"Future Me: Real, Brave, and Still Human",B,B. Speaking up and owning rooms,,,,,youth
980,4,4_23,23,What’s something you secretly hope to be amazing at—even if AI could never do it?,TRUE,3,"Future Me: Real, Brave, and Still Human",C,C. Something no one expects from me,,,,,youth
981,4,4_23,23,What’s something you secretly hope to be amazing at—even if AI could never do it?,TRUE,3,"Future Me: Real, Brave, and Still Human",D,"D. Being at peace, honestly",,,,,youth
982,4,4_23,23,What’s something you secretly hope to be amazing at—even if AI could never do it?,TRUE,3,"Future Me: Real, Brave, and Still Human",OTHER,Other,,,,,youth
983,4,4_24,24,What’s your biggest fear about the future?,TRUE,3,"Future Me: Real, Brave, and Still Human",A,A. That I won’t find a path that feels right for me. ,A. You don’t need to figure it all out now.,"Let yourself explore. The right path often starts with what feels real, not what looks impressive.",Future Fear,,youth
984,4,4_24,24,What’s your biggest fear about the future?,TRUE,3,"Future Me: Real, Brave, and Still Human",B,B. That I’ll feel alone—even if I’m successful otherwise. ,B. You’re not the only one thinking this.,True success includes feeling seen. Stay close to the people and places where you feel most like yourself.,Future Fear,,youth
985,4,4_24,24,What’s your biggest fear about the future?,TRUE,3,"Future Me: Real, Brave, and Still Human",C,C. That the people in power won’t protect our generation’s future. ,C. That fear is real—and shared by many.,"Your voice matters. You don’t have to fix everything, but speaking up and staying aware does make a difference.",Future Fear,,youth
986,4,4_24,24,What’s your biggest fear about the future?,TRUE,3,"Future Me: Real, Brave, and Still Human",OTHER,Other,,,,,youth
987,4,4_25,25,What are you quietly building for your future self—something even smarter tech can’t touch?,TRUE,3,"Future Me: Real, Brave, and Still Human",A,"A. A habit, like writing, exercising, or focusing better.",A. Quiet habits make loud results later. You’re shaping something.,Keep at it. Your future self will remember this version of you with thanks.,EQ-strength,,youth
988,4,4_25,25,What are you quietly building for your future self—something even smarter tech can’t touch?,TRUE,3,"Future Me: Real, Brave, and Still Human",B,"B. Emotional strength—like setting boundaries, managing feelings, or listening better.",B. You’re becoming someone more grounded and kind. That matters—even now.,Keep noticing the moments when you choose growth over reaction. Each one strengthens your future self.,boundary-growth,,youth
989,4,4_25,25,What are you quietly building for your future self—something even smarter tech can’t touch?,TRUE,3,"Future Me: Real, Brave, and Still Human",C,C. I’m still figuring that out—but I hope I’m becoming someone I like. ,C. That hope is a direction. And that counts.,"You don’t need the full map yet. Just follow the signals of energy, peace, and truth—and adjust along the way.",reflective-hope,,youth
990,4,4_25,25,What are you quietly building for your future self—something even smarter tech can’t touch?,TRUE,3,"Future Me: Real, Brave, and Still Human",OTHER,Other,,,,,youth
991,5,5_1,1,"Back-to-school isn’t just supplies and schedules.
It’s a whole emotional climate change.
What’s your first day of school vibe?",FALSE,1,Ready or Not,A,"A. I’m actually kind of excited. Clean slate, good vibes, let’s go.",A.   You’re bringing optimism to the table—and that energy matters., Even one day of “I got this” can shape how the rest unfolds.,,,youth
992,5,5_1,1,What’s your first day of school vibe?,FALSE,1,Ready or Not,B,B. I’m already stressed about the workload.,B.  The to-do list in your head is louder than the school bell.,Take a breath—you don’t have to solve the whole semester on Day 1.,,,youth
993,5,5_1,1,What’s your first day of school vibe?,FALSE,1,Ready or Not,C,C. I’m nervous about where I’ll sit—in class and in the cafeteria.,C.  You’re not alone—literally everyone is scanning the room too.,One small hello can open more doors than you think.,,,youth
994,5,5_1,1,What’s your first day of school vibe?,FALSE,1,Ready or Not,OTHER,Other,,,,,youth
995,5,5_2,2,What went through your head when you saw your class seating chart?,FALSE,1,Ready or Not,A,A. “Please no group work.”,A. Group work can feel like gambling with your grade—or your sanity.,You’re allowed to say what you need. Speak up early—or draw the line if you’re carrying the whole thing.,,,youth
996,5,5_2,2,What went through your head when you saw your class seating chart?,FALSE,1,Ready or Not,B,B. “Guess I got the worst seat.”,"B. The struggle is real. Bad seats are a personality test, and you’re passing with sarcasm.","If it keeps messing with your focus, ask the teacher to move—quietly, early, or after class. It’s not dramatic. It’s just fair.
(And if they say no? Rearrange your bag, coat, or vibe to block the chaos. Micro-battles win wars.)",,,youth
997,5,5_2,2,What went through your head when you saw your class seating chart?,FALSE,1,Ready or Not,C,"C. “Omg, next to them? I won.”",C. Enjoy!,,,,youth
998,5,5_2,2,What went through your head when you saw your class seating chart?,FALSE,1,Ready or Not,OTHER,Other,,,,,youth
999,5,5_3,3,How different do you feel compared to last school year?,FALSE,1,Ready or Not,A,"A. Encore, please. ",A. Last year had some decent plotlines., You’re down for a sequel—with maybe better snacks.,,,youth
1000,5,5_3,3,How different do you feel compared to last school year?,FALSE,1,Ready or Not,B,"B. No repeat, please! ",B.   That year can stay in the archives.," We’re building a plot twist, not a sequel.",,,youth
1001,5,5_3,3,How different do you feel compared to last school year?,FALSE,1,Ready or Not,C,C. I’ve got a better plan this time. ,C.  You came with notes and a power stance. ,Strategy beats panic every time.,,,youth
1002,5,5_3,3,How different do you feel compared to last school year?,FALSE,1,Ready or Not,D,D. We’ll see. ,D. Could be a masterpiece. ,Could be a mid-season flop. Some years start quiet and surprise you later.,,,youth
1003,5,5_3,3,How different do you feel compared to last school year?,FALSE,1,Ready or Not,OTHER,Other,,,,,youth
1004,5,5_4,4,What was your school vibe last year?,FALSE,1,Ready or Not,A,A. I actually liked it—learned a lot and felt kinda proud.,"A.  When school clicks, it shows. That pride is earned.",🎓 Keep chasing that feeling. Growth looks good on you.,,,youth
1005,5,5_4,4,What was your school vibe last year?,FALSE,1,Ready or Not,B,"B. I coasted. Did enough to pass, but my brain wasn’t really in it.",B.  You made it work—but maybe not for you.,💤 Now’s a good time to ask: what would make it feel real again?,,,youth
1006,5,5_4,4,What was your school vibe last year?,FALSE,1,Ready or Not,C,"C. I was half doing school, half doing damage control.",C.  You juggled more than people know.,"🧯 Next year, maybe ask: “What can I drop before I burn out?”",,,youth
1007,5,5_4,4,What was your school vibe last year?,FALSE,1,Ready or Not,OTHER,Other,,,,,youth
1008,5,5_5,5,"If you had to choose a vibe: cozy, chaotic, chill, or clever?",FALSE,2,Between the Bells,A,A. Whichever keeps me from being noticed too much.,A. You're all about staying safe and unnoticed. Just remember: you still deserve to take up space.,"Low-key energy is underrated. Still, challenge yourself to speak up once this week—even if it’s a whisper.",quiet,,youth
1009,5,5_5,5,"If you had to choose a vibe: cozy, chaotic, chill, or clever?",FALSE,2,Between the Bells,B,B. Clever—my brain loves puzzles and planning.,B. You like to use your brain—sometimes that’s how brilliance starts.,"Your brain loves structure—try planning one fun thing into your week. Yes, fun. On purpose.",proud,,youth
1010,5,5_5,5,"If you had to choose a vibe: cozy, chaotic, chill, or clever?",FALSE,2,Between the Bells,C,"C. Chaotic, because why not cause a little drama?","C. If there’s gonna be drama, you might as well star in it.",Chaos is creative—but ask yourself: are you stirring the pot because you're bored or because you're brave?,neutral,,youth
